robot_wr,robot_wl,robot_wr_ref,robot_wl_ref,robot_counter,encoder_right,encoder_left
-8.51372e-20,2.24439e-20,0,0,49461,1869,1722
-7.74667e-20,2.04218e-20,0,0,58355,1869,1722
-7.04872e-20,1.85819e-20,0,0,1713,1869,1722
-6.41365e-20,1.69077e-20,0,0,10607,1869,1722
-5.8358e-20,1.53844e-20,0,0,19501,1869,1722
-5.31002e-20,1.39983e-20,0,0,28395,1869,1722
-4.39629e-20,1.15895e-20,0,0,46184,1869,1722
-3.6398e-20,9.59526e-21,0,0,63972,1869,1722
-3.31186e-20,8.73076e-21,0,0,7330,1869,1722
-3.01348e-20,7.94415e-21,0,0,16224,1869,1722
-2.74197e-20,7.22841e-21,0,0,25118,1869,1722
-2.49493e-20,6.57715e-21,0,0,34012,1869,1722
-2.06561e-20,5.44538e-21,0,0,51800,1869,1722
-1.87951e-20,4.95477e-21,0,0,60695,1869,1722
-1.55609e-20,4.10218e-21,0,0,12947,1869,1722
-1.41589e-20,3.73258e-21,0,0,21841,1869,1722
-1.28832e-20,3.39629e-21,0,0,30735,1869,1722
-1.17225e-20,3.0903e-21,0,0,39629,1869,1722
-1.06664e-20,2.81187e-21,0,0,48523,1869,1722
-9.70535e-21,2.55853e-21,0,0,57417,1869,1722
-8.83093e-21,2.32802e-21,0,0,776,1869,1722
-7.31134e-21,1.92742e-21,0,0,18564,1869,1722
-6.65261e-21,1.75377e-21,0,0,27458,1869,1722
-5.50786e-21,1.45199e-21,0,0,45246,1869,1722
-5.01162e-21,1.32117e-21,0,0,54140,1869,1722
-4.56009e-21,1.20213e-21,0,0,63034,1869,1722
-4.14924e-21,1.09383e-21,0,0,6392,1869,1722
-3.77541e-21,9.95276e-22,0,0,15287,1869,1722
-3.43526e-21,9.05605e-22,0,0,24181,1869,1722
-3.12575e-21,8.24013e-22,0,0,33075,1869,1722
-2.58789e-21,6.82221e-22,0,0,50863,1869,1722
-2.35473e-21,6.20755e-22,0,0,59757,1869,1722
-1.94954e-21,5.13938e-22,0,0,12009,1869,1722
-1.77389e-21,4.67634e-22,0,0,20904,1869,1722
-1.61407e-21,4.25502e-22,0,0,29798,1869,1722
-1.46865e-21,3.87165e-22,0,0,38692,1869,1722
-1.33633e-21,3.52283e-22,0,0,47586,1869,1722
-1.10638e-21,2.91664e-22,0,0,65374,1869,1722
-1.0067e-21,2.65386e-22,0,0,8732,1869,1722
-8.33468e-22,2.19719e-22,0,0,26520,1869,1722
-7.58375e-22,1.99923e-22,0,0,35415,1869,1722
-6.90048e-22,1.81911e-22,0,0,44309,1869,1722
-6.27877e-22,1.65521e-22,0,0,53203,1869,1722
-5.71307e-22,1.50608e-22,0,0,62097,1869,1722
-5.19835e-22,1.37039e-22,0,0,5455,1869,1722
-4.72999e-22,1.24692e-22,0,0,14349,1869,1722
-3.91607e-22,1.03236e-22,0,0,32137,1869,1722
-3.56325e-22,9.39347e-23,0,0,41032,1869,1722
-2.9501e-22,7.77708e-23,0,0,58820,1869,1722
-2.68431e-22,7.07639e-23,0,0,2178,1869,1722
-2.44246e-22,6.43883e-23,0,0,11072,1869,1722
-2.2224e-22,5.85871e-23,0,0,19966,1869,1722
-1.83998e-22,4.85057e-23,0,0,37754,1869,1722
-1.6742e-22,4.41355e-23,0,0,46648,1869,1722
-1.38611e-22,3.65409e-23,0,0,64437,1869,1722
-1.26123e-22,3.32487e-23,0,0,7795,1869,1722
-1.0442e-22,2.75274e-23,0,0,25583,1869,1722
-9.50124e-23,2.50472e-23,0,0,34477,1869,1722
-8.64521e-23,2.27906e-23,0,0,43371,1869,1722
-7.86631e-23,2.07372e-23,0,0,52265,1869,1722
-6.51271e-23,1.71688e-23,0,0,4518,1869,1722
-5.92593e-23,1.5622e-23,0,0,13412,1869,1722
-4.90622e-23,1.29338e-23,0,0,31200,1869,1722
-4.46419e-23,1.17685e-23,0,0,40094,1869,1722
-4.06198e-23,1.07082e-23,0,0,48988,1869,1722
-3.69601e-23,9.74345e-24,0,0,57882,1869,1722
-3.36301e-23,8.8656e-24,0,0,1240,1869,1722
-3.06002e-23,8.06684e-24,0,0,10135,1869,1722
-2.78432e-23,7.34004e-24,0,0,19029,1869,1722
-2.53346e-23,6.67873e-24,0,0,27923,1869,1722
-2.09751e-23,5.52948e-24,0,0,45711,1869,1722
-1.73658e-23,4.57799e-24,0.568,-0.568,63499,1869,1722
-1.58012e-23,4.16553e-24,0.568,-0.568,6857,1869,1722
-1.43776e-23,3.79023e-24,0.568,-0.568,15752,1869,1722
-1.30822e-23,3.44874e-24,0.568,-0.568,24646,1869,1722
-1.19036e-23,3.13802e-24,0.568,-0.568,33540,1869,1722
-9.85524e-24,2.59805e-24,0.568,-0.568,51328,1869,1722
-8.15939e-24,-0.0306101,0.568,-0.568,3580,1869,1721
-7.42426e-24,-0.0278523,0.568,-0.568,12474,1869,1721
-7.42426e-24,-0.0278523,0.568,-0.568,21368,1869,1720
-6.14672e-24,-0.0536697,0.568,-0.568,30263,1869,1720
-5.59293e-24,-0.0824753,0.568,-0.568,39157,1869,1719
-5.08902e-24,-0.0750446,0.568,-0.568,48051,1869,1719
-4.63052e-24,-0.0682833,0.568,-0.568,56945,1869,1719
-4.21332e-24,-0.0621312,0.568,-0.568,303,1869,1719
-3.48831e-24,-0.0514399,0.568,-0.568,18091,1869,1719
-2.88806e-24,-0.0425884,0.568,-0.568,35880,1869,1719
-2.88806e-24,-0.0425884,0.568,-0.568,44774,1869,1718
-2.39109e-24,-0.0658701,0.568,-0.568,53668,1869,1718
-2.17566e-24,-0.0599354,0.568,-0.568,62562,1869,1718
-1.97964e-24,-0.0545354,0.568,-0.568,5920,1869,1718
-1.639e-24,-0.0451512,0.568,-0.568,23708,1869,1718
-1.49133e-24,-0.0410832,0.568,-0.568,32602,1869,1718
-1.23471e-24,-0.0340138,0.568,-0.568,50391,1869,1718
-1.12346e-24,-0.0309493,0.568,-0.568,59285,1869,1718
-1.02224e-24,-0.0281609,0.568,-0.568,2643,1869,1718
-9.30143e-25,-0.0256237,0.568,-0.568,11537,1869,1718
-8.4634e-25,-0.0233151,0.568,-0.568,20431,1869,1718
-7.70087e-25,-0.0212144,0.568,-0.568,29325,1869,1718
-7.00705e-25,-0.0193031,0.568,-0.568,38219,1869,1718
-5.80131e-25,-0.0159815,0.568,-0.568,56008,1869,1718
-5.27863e-25,-0.0145416,0.568,-0.568,64902,1869,1718
-4.37031e-25,-0.0120394,0.568,-0.568,17154,1869,1718
-3.97656e-25,-0.0109547,0.568,-0.568,26048,1869,1718
-3.61828e-25,-0.00996768,0.568,-0.568,34942,1869,1718
-3.29229e-25,-0.00906962,0.568,-0.568,43836,1869,1718
-2.99566e-25,-0.00825248,0.568,-0.568,52730,1869,1718
-2.72576e-25,-0.00750896,0.568,-0.568,61624,1869,1718
-2.48018e-25,-0.00683243,0.568,-0.568,4983,1869,1718
-2.25673e-25,-0.00621685,0.568,-0.568,13877,1869,1718
0.0306101,-0.00514708,0.568,-0.568,31665,1870,1718
0.0253429,-0.00426139,0.568,-0.568,49453,1870,1718
0.0230596,-0.00387746,0.568,-0.568,58347,1870,1718
0.020982,-0.00352811,0.568,-0.568,1705,1870,1718
0.0190916,-0.00321024,0.568,-0.568,10600,1870,1718
0.0173715,-0.00292101,0.568,-0.568,19494,1870,1718
0.0143823,-0.0360595,0.568,-0.568,37282,1870,1717
0.0119074,-0.0298545,0.568,-0.568,55070,1870,1717
0.0108346,-0.0271647,0.568,-0.568,63964,1870,1717
0.0108346,-0.0271647,0.568,-0.568,7322,1870,1717
0.00897024,-0.0224903,0.568,-0.568,16216,1870,1717
0.00816205,-0.020464,0.568,-0.568,25111,1870,1717
0.00742668,-0.0186203,0.568,-0.568,34005,1870,1717
0.00675756,-0.0169427,0.568,-0.568,42899,1870,1717
0.00614873,-0.0154162,0.568,-0.568,51793,1870,1717
0.00509068,-0.0127634,0.568,-0.568,4045,1870,1717
0.0042147,-0.0105672,0.568,-0.568,21833,1870,1717
0.00383497,-0.00961509,0.568,-0.568,30728,1870,1717
0.00348945,-0.0087488,0.568,-0.568,39622,1870,1717
0.00317506,-0.00796056,0.568,-0.568,48516,1870,1717
0.002889,-0.00724334,0.568,-0.568,57410,1870,1717
0.00239187,-0.00599694,0.568,-0.568,9662,1870,1717
0.00217637,-0.00545664,0.568,-0.568,18556,1870,1717
0.00180187,-0.00451768,0.568,-0.568,36344,1870,1717
0.00163953,-0.00411065,0.568,-0.568,45239,1870,1717
0.00135741,-0.00340331,0.568,-0.568,63027,1870,1717
0.00123511,-0.00309668,0.568,-0.568,6385,1870,1717
0.00112383,-0.00281768,0.568,-0.568,15279,1870,1717
0.00102258,-0.00256382,0.568,-0.568,24173,1870,1717
0.000846616,-0.00212265,0.568,-0.568,41961,1870,1717
0.000770338,-0.0019314,0.568,-0.568,50856,1870,1717
0.000637782,-0.00159906,0.568,-0.568,3108,1870,1717
0.00058032,-0.00145499,0.568,-0.568,12002,1870,1717
0.000528035,-0.034965,0.568,-0.568,20896,1870,1716
0.000480461,-0.0318148,0.568,-0.568,29790,1870,1716
0.000437173,-0.0289484,0.568,-0.568,38684,1870,1716
0.000397785,-0.0263402,0.568,-0.568,47578,1870,1716
0.000361946,-0.023967,0.568,-0.568,56472,1870,1716
0.000299664,-0.0198429,0.568,-0.568,8725,1870,1716
0.000272665,-0.0180551,0.568,-0.568,17619,1870,1716
0.000225746,-0.0149483,0.568,-0.568,35407,1870,1716
0.0338465,-0.0136015,0.568,-0.568,44301,1871,1716
0.030797,-0.012376,0.568,-0.568,53195,1871,1716
0.0280223,-0.011261,0.568,-0.568,62089,1871,1716
0.0254976,-0.0102464,0.568,-0.568,5448,1871,1716
0.0211101,-0.00848326,0.568,-0.568,23236,1871,1716
0.0480877,-0.00702349,0.568,-0.568,41024,1872,1716
0.0437552,-0.0063907,0.568,-0.568,49918,1872,1716
0.0734541,-0.00581492,0.568,-0.568,58812,1873,1716
0.100481,-0.00529102,0.568,-0.568,2170,1874,1716
0.091428,-0.00481431,0.568,-0.568,11064,1874,1716
0.116828,-0.00438056,0.568,-0.568,19959,1875,1716
0.106302,-0.00398589,0.568,-0.568,28853,1875,1716
0.130366,-0.00362677,0.568,-0.568,37747,1876,1716
0.107933,-0.00300269,0.568,-0.568,55535,1876,1716
0.0893603,-0.002486,0.568,-0.568,7787,1876,1716
0.0893603,-0.002486,0.568,-0.568,16681,1876,1716
0.0739836,-0.00205822,0.568,-0.568,25576,1876,1716
0.0673179,-0.00187278,0.568,-0.568,34470,1876,1716
0.0612528,-0.00170405,0.568,-0.568,43364,1876,1716
0.0507127,-0.00141083,0.568,-0.568,61152,1876,1716
0.0797885,-0.00128371,0.568,-0.568,4510,1877,1716
0.0660588,-0.00106282,0.568,-0.568,22298,1877,1716
0.0601071,-0.000967062,0.568,-0.568,31192,1877,1716
0.0546917,-0.000879933,0.568,-0.568,40087,1877,1716
0.0497642,-0.000800654,0.568,-0.568,48981,1877,1716
0.0452806,-0.000728518,0.568,-0.568,57875,1877,1716
0.041201,-0.000662881,0.568,-0.568,1233,1877,1716
0.0374889,-0.000603158,0.568,-0.568,10127,1877,1716
0.031038,-0.000499369,0.568,-0.568,27915,1877,1716
0.0282415,-0.000454377,0.568,-0.568,36809,1877,1716
0.0539886,-0.00037619,0.568,-0.568,54598,1878,1716
0.0491244,-0.000342297,0.568,-0.568,63492,1878,1716
0.0446984,-0.000311457,0.568,-0.568,6850,1878,1716
0.0406713,-0.000283396,0.568,-0.568,15744,1878,1716
0.0370069,-0.000257863,0.568,-0.568,24638,1878,1716
0.0673138,-0.00023463,0.568,-0.568,33532,1879,1716
0.0612491,-0.000213491,0.568,-0.568,42426,1879,1716
0.0507096,-0.000176754,0.568,-0.568,60215,1880,1716
0.0797857,-0.000160829,0.568,-0.568,3573,1881,1716
0.0966666,-0.000133154,0.568,-0.568,21361,1882,1716
0.121598,-0.000121158,0.568,-0.568,30255,1883,1716
0.144284,-0.000110242,0.568,-0.568,39149,1884,1716
0.164925,-0.000100309,0.568,-0.568,48043,1885,1716
0.183707,-9.12718e-05,0.568,-0.568,56937,1886,1716
0.216347,-7.55661e-05,0.568,-0.568,9190,1888,1716
0.230496,-6.87579e-05,0.568,-0.568,18084,1889,1716
0.221443,-5.69263e-05,0.568,-0.568,35872,1890,1716
0.213948,-4.71307e-05,0.568,-0.568,53660,1891,1716
0.194672,-4.28844e-05,0.568,-0.568,62554,1891,1716
0.177133,-3.90206e-05,0.568,-0.568,5912,1891,1716
0.161174,-0.0336728,0.568,-0.568,14807,1891,1715
0.146653,-0.030639,0.568,-0.568,23701,1891,1715
0.152028,-0.0253668,0.568,-0.568,41489,0,1715
0.125867,-0.0210018,0.568,-0.568,59277,0,1715
0.114527,-0.0191096,0.568,-0.568,2635,0,1715
0.104209,-0.0173879,0.568,-0.568,11529,0,1715
0.0948197,-0.0158213,0.568,-0.568,20424,0,1715
0.0862768,-0.0143958,0.568,-0.568,29318,0,1715
0.0714306,-0.0119187,0.568,-0.568,47106,0,1715
0.064995,-0.0444859,0.568,-0.568,56000,0,1714
0.0538109,-0.036831,0.568,-0.568,8252,0,1714
0.0445514,-0.0304933,0.568,-0.568,26040,0,1714
0.0405374,-0.0277459,0.568,-0.568,34935,0,1714
0.0368851,-0.0252461,0.568,-0.568,43829,0,1714
0.067203,-0.0229715,0.568,-0.568,52723,1,1714
0.0611482,-0.0209019,0.568,-0.568,61617,1,1714
0.0506261,-0.0479187,0.568,-0.568,13869,1,1713
0.0460649,-0.0436014,0.568,-0.568,22763,1,1713
0.0381382,-0.0360987,0.568,-0.568,40552,1,1713
0.0347021,-0.0328463,0.568,-0.568,49446,1,1713
0.0315756,-0.029887,0.568,-0.568,58340,1,1713
0.0287307,-0.0608391,0.568,-0.568,1698,1,1712
0.0261422,-0.0553577,0.568,-0.568,10592,1,1712
0.0237868,-0.0503702,0.568,-0.568,19486,1,1712
0.0216437,-0.045832,0.568,-0.568,28380,1,1712
0.0179194,-0.0379454,0.568,-0.568,46168,1,1711
0.0163049,-0.068164,0.568,-0.568,55063,1,1709
0.0134992,-0.1513,0.568,-0.568,7315,1,1706
0.012283,-0.137668,0.568,-0.568,16209,1,1705
0.0111763,-0.125265,0.568,-0.568,25103,1,1705
0.0101694,-0.113979,0.568,-0.568,33997,1,1705
0.00925315,-0.10371,0.568,-0.568,42891,1,1705
0.00766091,-0.0858638,0.568,-0.568,60680,1,1705
0.00634265,-0.101702,0.568,-0.568,12932,1,1704
0.0057712,-0.0925392,0.568,-0.568,21826,1,1704
0.00477812,-0.0766155,0.568,-0.568,39614,1,1704
0.00434762,-0.103354,0.568,-0.568,48508,1,1703
0.00395592,-0.0940419,0.568,-0.568,57402,1,1703
0.0035995,-0.0855691,0.568,-0.568,760,1,1703
0.0032752,-0.0778596,0.568,-0.568,9655,1,1703
0.00271162,-0.0644618,0.568,-0.568,27443,1,1703
0.00224501,-0.0839797,0.568,-0.568,45231,1,1702
0.0018587,-0.0695288,0.568,-0.568,63019,1,1702
0.00169124,-0.0632645,0.568,-0.568,6377,1,1702
0.00153886,-0.0575646,0.568,-0.568,15272,1,1702
0.00127406,-0.0782692,0.568,-0.568,33060,1,1701
0.00115927,-0.0712174,0.568,-0.568,41954,1,1701
0.0315699,-0.0589627,0.568,-0.568,59742,2,1701
0.0287256,-0.0536503,0.568,-0.568,3100,2,1701
0.0261375,-0.0824577,0.568,-0.568,11994,2,1700
0.0237826,-0.0750285,0.568,-0.568,20888,2,1700
0.0216399,-0.0682687,0.568,-0.568,29783,2,1700
0.0196902,-0.0621179,0.568,-0.568,38677,2,1700
0.0179162,-0.0565213,0.568,-0.568,47571,2,1700
0.0148332,-0.0804365,0.568,-0.568,65359,2,1699
0.0134968,-0.0731894,0.568,-0.568,8717,2,1699
0.0111743,-0.0605953,0.568,-0.568,26505,2,1699
0.0438049,-0.0551359,0.568,-0.568,35400,3,1699
0.0398582,-0.0501683,0.568,-0.568,44294,3,1699
0.0362671,-0.0792894,0.568,-0.568,53188,3,1698
0.0329996,-0.0721457,0.568,-0.568,62082,3,1698
0.0300264,-0.0656456,0.568,-0.568,5440,3,1698
0.0273211,-0.0597312,0.568,-0.568,14334,3,1698
0.0248596,-0.0543496,0.568,-0.568,23228,3,1698
0.0205819,-0.0756075,0.568,-0.568,41016,3,1697
0.0476469,-0.0625973,0.568,-0.568,58805,4,1697
0.0433541,-0.0569575,0.568,-0.568,2163,4,1697
0.039448,-0.0518258,0.568,-0.568,11057,4,1697
0.0358939,-0.0471565,0.568,-0.568,19951,4,1696
0.03266,-0.0429078,0.568,-0.568,28845,4,1696
0.02704,-0.0355244,0.568,-0.568,46633,4,1696
0.0246038,-0.0323238,0.568,-0.568,55528,4,1696
0.0203701,-0.0573718,0.568,-0.568,7780,4,1695
0.0168649,-0.0474995,0.568,-0.568,25568,4,1695
0.0489865,-0.076861,0.568,-0.568,34462,5,1694
0.044573,-0.0699361,0.568,-0.568,43356,5,1694
0.0405571,-0.0636351,0.568,-0.568,52250,5,1694
0.036903,-0.0579018,0.568,-0.568,61144,5,1694
0.0611631,-0.0815794,0.568,-0.568,13397,6,1693
0.0842795,-0.0675416,0.568,-0.568,31185,7,1693
0.110327,-0.0950974,0.568,-0.568,40079,8,1692
0.100387,-0.0865294,0.568,-0.568,48973,8,1692
0.0913426,-0.0787334,0.568,-0.568,57867,8,1692
0.0831129,-0.0716398,0.568,-0.568,1225,8,1692
0.0994179,-0.089919,0.568,-0.568,19014,9,1691
0.124102,-0.0818176,0.568,-0.568,27908,10,1691
0.102747,-0.0983489,0.568,-0.568,45696,10,1690
0.0934897,-0.089488,0.568,-0.568,54590,10,1690
0.118708,-0.115067,0.568,-0.568,63484,11,1689
0.108013,-0.104699,0.568,-0.568,6842,11,1689
0.098281,-0.128907,0.568,-0.568,15736,11,1688
0.123064,-0.117293,0.568,-0.568,24631,12,1688
0.111976,-0.106726,0.568,-0.568,33525,12,1688
0.123318,-0.152612,0.568,-0.568,51313,14,1686
0.145848,-0.138862,0.568,-0.568,60207,15,1686
0.154392,-0.148608,0.568,-0.568,12459,16,1685
0.140482,-0.135219,0.568,-0.568,21353,16,1685
0.161463,-0.156674,0.568,-0.568,30248,17,1684
0.146915,-0.142558,0.568,-0.568,39142,17,1684
0.16732,-0.163355,0.568,-0.568,48036,18,1683
0.152245,-0.182278,0.568,-0.568,56930,18,1682
0.172173,-0.165856,0.568,-0.568,288,19,1682
0.142546,-0.170957,0.568,-0.568,18076,19,1681
0.129703,-0.189196,0.568,-0.568,26970,19,1680
0.107384,-0.190277,0.568,-0.568,44759,19,1679
0.131351,-0.206775,0.568,-0.568,53653,20,1678
0.119516,-0.188145,0.568,-0.568,62547,20,1678
0.108748,-0.171194,0.568,-0.568,5905,20,1678
0.0989505,-0.223052,0.568,-0.568,14799,20,1676
0.0819235,-0.18467,0.568,-0.568,32587,20,1676
0.0678264,-0.21714,0.568,-0.568,50376,20,1674
0.0617155,-0.231218,0.568,-0.568,59270,20,1673
0.0617155,-0.231218,0.568,-0.568,2628,20,1673
0.0847368,-0.191431,0.568,-0.568,11522,21,1672
0.0771023,-0.207825,0.568,-0.568,20416,21,1671
0.0701557,-0.222741,0.568,-0.568,29310,21,1670
0.0638349,-0.202673,0.568,-0.568,38204,21,1670
0.0580836,-0.218054,0.568,-0.568,47098,21,1669
0.0480888,-0.211142,0.568,-0.568,64887,21,1668
0.0704275,-0.239065,0.568,-0.568,17139,22,1666
0.0704275,-0.239065,0.568,-0.568,26033,22,1665
0.0583086,-0.262179,0.568,-0.568,34927,22,1664
0.0530552,-0.272198,0.568,-0.568,43821,22,1663
0.0482751,-0.247674,0.568,-0.568,52715,22,1663
0.0705783,-0.269307,0.568,-0.568,4968,23,1661
0.0642194,-0.278684,0.568,-0.568,13862,23,1660
0.0531688,-0.261339,0.568,-0.568,31650,23,1659
0.0820196,-0.271435,0.568,-0.568,40544,24,1658
0.0746299,-0.28062,0.568,-0.568,49438,24,1657
0.067906,-0.288979,0.568,-0.568,58332,24,1656
0.0954328,-0.296587,0.568,-0.568,1690,25,1655
0.0868346,-0.303507,0.568,-0.568,10584,25,1654
0.0790111,-0.309799,0.568,-0.568,19479,25,1653
0.0960253,-0.320742,0.568,-0.568,37267,26,1651
0.0873738,-0.325485,0.568,-0.568,46161,26,1650
0.102949,-0.336759,0.568,-0.568,63949,27,1648
0.0936736,-0.340063,0.568,-0.568,7307,27,1647
0.118875,-0.343066,0.568,-0.568,16201,28,1646
0.108165,-0.312157,0.568,-0.568,25096,28,1646
0.132061,-0.351315,0.568,-0.568,33990,29,1644
0.120162,-0.319662,0.568,-0.568,42884,29,1644
0.142977,-0.358144,0.568,-0.568,51778,30,1642
0.152019,-0.360771,0.568,-0.568,4030,31,1640
0.138323,-0.361908,0.568,-0.568,12924,31,1639
0.145131,-0.363884,0.568,-0.568,30712,32,1637
0.165692,-0.364736,0.568,-0.568,39607,33,1636
0.184405,-0.399157,0.568,-0.568,48501,34,1634
0.167791,-0.363194,0.568,-0.568,57395,34,1634
0.186318,-0.397761,0.568,-0.568,753,35,1632
0.169532,-0.395566,0.568,-0.568,18541,36,1630
0.191965,-0.390095,0.568,-0.568,36329,38,1628
0.174669,-0.388586,0.568,-0.568,45224,38,1627
0.208864,-0.385971,0.568,-0.568,63012,40,1625
0.223691,-0.384841,0.568,-0.568,6370,41,1624
0.237178,-0.38381,0.568,-0.568,15264,42,1623
0.215809,-0.382871,0.568,-0.568,24158,42,1622
0.230007,-0.382016,0.568,-0.568,33052,43,1621
0.254679,-0.411142,0.568,-0.568,50840,45,1618
0.265371,-0.3741,0.568,-0.568,59735,46,1618
0.283962,-0.404594,0.568,-0.568,11987,48,1615
0.258378,-0.401783,0.568,-0.568,20881,48,1614
0.302381,-0.399225,0.568,-0.568,29775,50,1613
0.275137,-0.396897,0.568,-0.568,38669,50,1612
0.292044,-0.392852,0.568,-0.568,56457,52,1610
0.299369,-0.391095,0.568,-0.568,65352,53,1609
0.31211,-0.421692,0.568,-0.568,17604,55,1606
0.31211,-0.421692,0.568,-0.568,26498,56,1606
0.356296,-0.416411,0.568,-0.568,35392,58,1604
0.324195,-0.412535,0.568,-0.568,44286,58,1603
0.328627,-0.409008,0.568,-0.568,53180,59,1602
0.366301,-0.405799,0.568,-0.568,62074,61,1601
0.366943,-0.402883,0.568,-0.568,5432,62,1600
0.368049,-0.397804,0.568,-0.568,23221,64,1598
0.36853,-0.429246,0.568,-0.568,32115,65,1596
0.369366,-0.419634,0.568,-0.568,49903,68,1594
0.369729,-0.449109,0.568,-0.568,58797,69,1592
0.370062,-0.408646,0.568,-0.568,2155,70,1592
0.370362,-0.43911,0.568,-0.568,11049,71,1590
0.370631,-0.433185,0.568,-0.568,19944,72,1589
0.370879,-0.427798,0.568,-0.568,28838,74,1588
0.371106,-0.422896,0.568,-0.568,37732,75,1587
0.371498,-0.448018,0.568,-0.568,55520,78,1584
0.371669,-0.441294,0.568,-0.568,64414,79,1583
0.405609,-0.463254,0.568,-0.568,16666,82,1580
0.402706,-0.421516,0.568,-0.568,25560,83,1580
0.400061,-0.417176,0.568,-0.568,34455,84,1578
0.431299,-0.413231,0.568,-0.568,43349,86,1577
0.426082,-0.409642,0.568,-0.568,52243,87,1576
0.421334,-0.440016,0.568,-0.568,61137,88,1574
0.450663,-0.434017,0.568,-0.568,4495,90,1573
0.437366,-0.423585,0.568,-0.568,22283,92,1571
0.465243,-0.419062,0.568,-0.568,31177,94,1570
0.449434,-0.441806,0.568,-0.568,48966,96,1567
0.476224,-0.435642,0.568,-0.568,57860,98,1566
0.466962,-0.463682,0.568,-0.568,1218,99,1564
0.492173,-0.455547,0.568,-0.568,10112,101,1563
0.481471,-0.448145,0.568,-0.568,19006,102,1562
0.493483,-0.465891,0.568,-0.568,36794,105,1559
0.503424,-0.483607,0.568,-0.568,54583,108,1556
0.503424,-0.483607,0.568,-0.568,63477,110,1555
0.511662,-0.464645,0.568,-0.568,6835,111,1553
0.532845,-0.456423,0.568,-0.568,15729,113,1552
0.518479,-0.482583,0.568,-0.568,24623,114,1550
0.493512,-0.463794,0.568,-0.568,42411,117,1548
0.516331,-0.48929,0.568,-0.568,51305,119,1546
0.522341,-0.499953,0.568,-0.568,3558,122,1543
0.542562,-0.522191,0.568,-0.568,12452,124,1541
0.560961,-0.508785,0.568,-0.568,21346,126,1540
0.544062,-0.530227,0.568,-0.568,30240,127,1538
0.562326,-0.516096,0.568,-0.568,39134,129,1537
0.545303,-0.53688,0.568,-0.568,48028,130,1535
0.563455,-0.52215,0.568,-0.568,56922,132,1534
0.561363,-0.527165,0.568,-0.568,9175,135,1531
0.578068,-0.546952,0.568,-0.568,18069,137,1529
0.573458,-0.550727,0.568,-0.568,35857,140,1526
0.589073,-0.534749,0.568,-0.568,44751,142,1525
0.603282,-0.553852,0.568,-0.568,53645,144,1523
0.616211,-0.537593,0.568,-0.568,62539,146,1522
0.594337,-0.556448,0.568,-0.568,5897,147,1520
0.608064,-0.573588,0.568,-0.568,14792,149,1518
0.620562,-0.555551,0.568,-0.568,23686,151,1517
0.608639,-0.554815,0.568,-0.568,41474,154,1514
0.621085,-0.572111,0.568,-0.568,50368,156,1512
0.642721,-0.568529,0.568,-0.568,2620,160,1509
0.618455,-0.550948,0.568,-0.568,11514,161,1508
0.630017,-0.53495,0.568,-0.568,20408,163,1506
0.640529,-0.554028,0.568,-0.568,29303,165,1504
0.650102,-0.571394,0.568,-0.568,38197,167,1502
0.658812,-0.553554,0.568,-0.568,47091,169,1501
0.666737,-0.570963,0.568,-0.568,55985,171,1499
0.640308,-0.586804,0.568,-0.568,64879,172,1497
0.628022,-0.583725,0.568,-0.568,17131,176,1494
0.64845,-0.578137,0.568,-0.568,34920,180,1491
0.657309,-0.593331,0.568,-0.568,43814,182,1489
0.66537,-0.607156,0.568,-0.568,52708,184,1487
0.672704,-0.586095,0.568,-0.568,61602,186,1486
0.679386,-0.600579,0.568,-0.568,4960,188,1484
0.690982,-0.592095,0.568,-0.568,22748,192,1481
0.669973,-0.588103,0.568,-0.568,40536,196,1477
0.676885,-0.568754,0.568,-0.568,49431,198,1476
0.649541,-0.551152,0.568,-0.568,58325,199,1474
0.691955,-0.568785,0.568,-0.568,1683,202,1472
0.696894,-0.584821,0.568,-0.568,10577,204,1470
0.641227,-0.579049,0.568,-0.568,28365,207,1467
0.684378,-0.56052,0.568,-0.568,37259,210,1465
0.664497,-0.592563,0.568,-0.568,55048,214,1461
0.671911,-0.606457,0.568,-0.568,63942,216,1459
0.678664,-0.585462,0.568,-0.568,7300,218,1458
0.651159,-0.599996,0.568,-0.568,16194,219,1456
0.659774,-0.613221,0.568,-0.568,25088,222,1454
0.667613,-0.625254,0.568,-0.568,33982,224,1452
0.674746,-0.636203,0.568,-0.568,42876,226,1450
0.687141,-0.65523,0.568,-0.568,60664,230,1446
0.692514,-0.663478,0.568,-0.568,4023,232,1444
0.701851,-0.677812,0.568,-0.568,21811,236,1440
0.705899,-0.684026,0.568,-0.568,30705,238,1438
0.709582,-0.68968,0.568,-0.568,39599,240,1436
0.712933,-0.694824,0.568,-0.568,48493,242,1434
0.715983,-0.699505,0.568,-0.568,57387,244,1432
0.718765,-0.703772,0.568,-0.568,745,246,1430
0.721281,-0.707639,0.568,-0.568,9640,249,1428
0.725669,-0.714374,0.568,-0.568,27428,253,1424
0.72757,-0.717293,0.568,-0.568,36322,255,1422
0.730876,-0.722367,0.568,-0.568,54110,259,1418
0.732308,-0.724566,0.568,-0.568,63004,261,1416
0.73362,-0.726575,0.568,-0.568,6362,263,1414
0.768446,-0.728395,0.568,-0.568,15256,266,1412
0.766487,-0.730044,0.568,-0.568,24151,268,1410
